"ficha","idEntidade","codigoBanco","nomeBanco","codigoAgencia","digitoAgencia","nomeAgencia","codigoContaBancaria","digitoConta","nomeConta","aplicacaoAnterior","aplicacaoPeriodo","resgate","rentabilidade","saldoBancario","deposito","chequeTransito","creditoRegularizarBanco","debitoRegularizarBanco","credRegularizarJurisdicionado","debRegularizarJurisdicionado","regularizacao.emissao","regularizacao.numero","regularizacao.historico","regularizacao.origemConciliacao","regularizacao.tipoMovimento","regularizacao.valor"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","16/12/2025 00:00:00","","JOSÉ ROBERTO VILIA ALBERTO (AP 9616), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","720"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","22/12/2025 00:00:00","","I.N.S.S (AP 9877) SÔNIA HELENA, NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","400.98"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","22/12/2025 00:00:00","","I.N.S.S (AP 9877) CLEIDE APARECIDA, NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","400.98"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","22/12/2025 00:00:00","","I.N.S.S (AP 9877) BRUNA SIMÕES, NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","400.98"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","22/12/2025 00:00:00","","I.N.S.S (AP 9877) ISABELA FACONI, NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","400.98"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","22/12/2025 00:00:00","","I.N.S.S (AP 9877) CRISTINA ALVES C., NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","400.98"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","22/12/2025 00:00:00","","I.N.S.S (AP 9962) JUROS PAGAMENTO DA EMPRESA CONSTRUDEZ, NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","404.66"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","23/12/2025 00:00:00","","JOSE LUIS SANCHES (AP 9908) NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","49.82"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","24/12/2025 00:00:00","","PINHALENSE S/A.-MAQUINAS AGRICOLAS (AP 9984), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","4412.75"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","29/12/2025 00:00:00","","LEONEL DE AGUIAR THESOLIN - ME (AP 10013), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","1200"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","BANCO BRADESCO SA (AP 10192), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","5505.99"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","TIAGO DONIZETE RIBEIRO (AP 10188), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","966.05"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","GUSTAVO DE FARIA VALIM (AP 10235), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","3136.61"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","MARIANE MARTINS PEREIRA SALGUEIROSA (AP 10188), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","1282.47"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","LUCIENE ALVES BORTOLOZZO (AP 10188), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","784.94"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","COOPERATIVA DE CREDITO POUPANCA E INVESTIMENTO DEXIS SICREDI DEXIS (AP 10195), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","41582.79"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","SINDICATO DOS SERVIDORES PUBLICOS MUNICIPAIS - RESCISÃO 2-NOVEMBRO/25 (AP 10228), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","32.78"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","FERNANDA EDNEIA GONCALVES LINO (AP 10188), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","1518"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","BANCO SANTANDER S.A (AP 10194), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","12339.02"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","ASSASP ASSOCIAÇÃO DE ASSIST.SAÚDE DOS SERVIDORES PÚBLICOS (AP 10191), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","76601.87"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","TRANSFERÊNCIA, PARA ACERTO DE CONCILIAÇÃO, DEBITADA DA CONTA 1428, CONTABILIZADA INDEVIDAMENTE","JURISDICIONADO","SAIDA","45.82"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","JUCELIA APARECIDA SARAIVA (AP 10188), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","1062.6"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","FUPREBEN - FDO. DE PREVIDENCIA DE VARGEM GDE DO SUL (AP 10179), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","149744.82"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","ASSOCIAÇÃO DA GUARDA CIVIL MUNICIPAL DE VGSUL AGC (AP 10232), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","10"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","BANCO DO BRASIL S/A (AP 10193), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","1785.96"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","AURÉLIA CRISTINA TEIXEIRA (AP 10188), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","1000.23"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","AAMA - ASSOCIACAO AMIGOS DOS ANIMAIS DE VARGEM GRANDE DO SUL (APs 10160 a 10164), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","45000"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","MARCIO OSORIO MENGALI (AP 10235), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","3136.62"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","30/12/2025 00:00:00","","SINDICATO DOS SERVIDORES PUBLICOS MUNICIPAIS -FOLHA DEZEMBRO/25 (AP 10196, NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","71549.51"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","31/12/2025 00:00:00","","HOSPITAL DE CARIDADE VGSUL (AP 10236), NÃO DEBITADO NO BANCO","JURISDICIONADO","SAIDA","11280"
"1210","1","1","Banco do Brasil S.A.","2763","4","AGENCIA BANCO BRASIL VGSUL","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","87627.75","0","0","5336.11","661679.78","0","0","157436.21","227816.39","155051.46","614409.09","","","","","",""
